yhat,yhat_upper,yhat_lower,f_test,f_test_p,kruskal_test,kruskal_test_p,alexandergovern_test,alexandergovern_test_p,name,changepoint_prior_scale,seasonality_prior_scale,n_changepoints,daily_seasonality
16.097747468628285,27.978703130699127,-0.2904578542942922,13.414458621832823,2.4045972899447603e-06,12.24802520463254,0.002189652108549027,9.086292422168428,0.010639878534287599,primary_weekly,0.01,0.02,0,False
7.714214460973778,30.90363255389576,-37.67145817446414,1.1799559194999087,0.3084778461408225,2.1727744842028187,0.3374333592968489,2.251938511107021,0.32433794860055115,p_weekly_Cardiomyopathy_and_heart_failure,0.02,0.02,0,False
16.90263719425729,33.285335526509925,-9.030901318841313,7.000258158484655,0.0010410074131280268,10.42487417170696,0.005448379326290321,9.309472473533061,0.009516422993458817,p_weekly_Ischaemic_Heart_Disease,0.01,0.005,0,False
17.624729886493277,38.35431676076791,-22.41568463312011,3.948153231877923,0.020131361670468487,4.928455359728332,0.08507452177188408,5.303472027754226,0.07052866797488298,p_weekly_Atrial_fibrillation_and_flutter,0.01,0.01,0,False
54.129522027832046,82.26894035526705,178.59808935340268,1.8960009786169465,0.1516644233072956,36.65845895191296,1.0957633766460258e-08,5.761237907234954,0.05610002877010749,p_weekly_Acute_&_Subacute_endocarditis,0.01,0.005,0,False
-14.563975566428397,60.397475615815665,234.7168467265569,0.5442400709794317,0.5807592640789699,5.0969677385303385,0.07820013780147934,1.183490484860982,0.5533606929506494,p_weekly_Cardiac_arrest,0.005,0.005,0,False
14.140215620790428,45.21696980802202,-103.31160559815358,0.7933069543235088,0.453135573762376,2.5809649162561072,0.27513800849470177,1.075575628230859,0.5840388268011008,p_weekly_Pulmonary_embolism_,0.02,0.005,0,False
14.31411923261745,41.470374332305006,-60.99214014180115,1.651010174373901,0.19330531526971328,3.1824044691898052,0.2036805926237373,2.4702174973363786,0.29080313619446424,p_weekly_Arrhythmias_and_conduction_disorders,0.04,0.005,0,False
49.85868838158522,72.90447566939234,-251.60763391478383,4.6741867823109695,0.009906854166100374,10.263897954503364,0.005905040461677695,13.266286537666513,0.001316019973406984,p_weekly_Myo-Peri-carditis,0.01,0.01,0,False
